page_url,src_url,iframe_html
https://www.sigma-rh.com/en-ca/labour-management-relations-suite/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/labour-management-relations-suite/grievance-management/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/global-hris/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/hr-management/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/hr-self-service/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/electronic-signatures-module/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/expense-reports/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/hr-shared-services-centre/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/core-hr-suite/payroll-software/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/fr-ca/LP-gestion-talents/,https://contact.sigma-rh.com/l/994192/2023-05-10/3znc3t,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-10/3znc3t"" width=""100%"" height=""535"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/LP-gestion-talents/,https://contact.sigma-rh.com/l/994192/2023-05-10/3znc7f,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-10/3znc7f"" width=""100%"" height=""535"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/LP-gestion-sst/,https://contact.sigma-rh.com/l/994192/2023-05-10/3znc3t,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-10/3znc3t"" width=""100%"" height=""535"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/LP-gestion-sst/,https://contact.sigma-rh.com/l/994192/2023-05-10/3znc7f,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-10/3znc7f"" width=""100%"" height=""535"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/salon-srh-2023/,https://contact.sigma-rh.com/l/994192/2023-02-17/3z7rzh?source=Salon%20SRH%202023&country=France,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-02-17/3z7rzh?source=Salon%20SRH%202023&amp;country=France"" width=""100%"" height=""613"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-2023/,https://contact.sigma-rh.com/l/994192/2023-05-29/3zrw84?country=Quebec,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-29/3zrw84?country=Quebec"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-2023/,https://contact.sigma-rh.com/l/994192/2023-03-28/3zflgb?country=France,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-03-28/3zflgb?country=France"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/lp-signature-electronique/,https://contact.sigma-rh.com/l/994192/2023-06-01/3zsvhm,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-06-01/3zsvhm"" width=""100%"" height=""450"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/lp-signature-electronique/,https://contact.sigma-rh.com/l/994192/2023-05-04/3zmjdt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-04/3zmjdt"" width=""100%"" height=""450"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-markess-2023/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd?source=Blogue&country=Canada&state=Quebec,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd?source=Blogue&amp;country=Canada&amp;state=Quebec"" width=""100%"" height=""380"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-markess-2023/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6?source=Blog&country=France,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6?source=Blog&amp;country=France"" width=""100%"" height=""380"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/demande-de-demo/,https://contact.sigma-rh.com/l/994192/2023-04-27/3zlggm?country=Canada&state=Quebec,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-27/3zlggm?country=Canada&amp;state=Quebec"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/demande-de-demo/,https://contact.sigma-rh.com/l/994192/2023-04-27/3zlgk1?country=France,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-27/3zlgk1?country=France"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/en-ca/request-a-demo/,https://contact.sigma-rh.com/l/994192/2023-04-27/3zlgjt?country=Canada,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-27/3zlgjt?country=Canada"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-2023-blogue/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-2023-blog/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6"" width=""100%"" height=""400"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/salon-preventica-paris-2023/,https://contact.sigma-rh.com/l/994192/2023-05-11/3zngzf,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-11/3zngzf"" width=""100%"" height=""575"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/LP-livre-blanc-SIRH/,https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/LP-livre-blanc-SIRH/,https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/rdv-demande-info-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/rdv-demande-info-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/en-ca/meeting-info-request-HP/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/rdv-expert-produit/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrknt"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-fr/rdv-expert-produit/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkn7"" width=""100%"" height=""540"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/en-ca/expert-meeting-product/,https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-05-26/3zrkp1"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/fr-ca/rdv-demande-info-ia/,https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>
        "
https://www.sigma-rh.com/fr-fr/rdv-demande-info-ia/,https://contact.sigma-rh.com/l/994192/2024-10-08/46lbgg,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-08/46lbgg"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>
        "
https://www.sigma-rh.com/en-ca/meeting-info-request-ai/,https://contact.sigma-rh.com/l/994192/2024-10-28/46rstn,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-28/46rstn"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>



"
https://www.sigma-rh.com/en-ca/meeting-info-request-ai/,https://contact.sigma-rh.com/l/994192/2023-07-13/412c92,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-07-13/412c92"" width=""100%"" height=""538"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0px;""/>
        "
https://www.sigma-rh.com/en-ca/ai/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/customer-stories/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/fr-ca/livre-blanc-choisir-son-sirh-2024/,https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-05-30/45xhk8"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-10-etapes-pour-choisir-son-sirh-2024/,https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-03/45yxd7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-enjeux-rh-sirh-2023/,https://contact.sigma-rh.com/l/994192/2024-06-05/45zmkj,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-05/45zmkj"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-enjeux-rh-sirh-2023/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzh6"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-continuite-des-affaires-rh/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-continuite-des-affaires-rh/,https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd,"<iframe src=""https://contact.sigma-rh.com/l/994192/2023-04-13/3zhzjd"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-digitaliser-dialogue-social-/,https://contact.sigma-rh.com/l/994192/2024-06-04/45z8jq,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-06-04/45z8jq"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/en-ca/thank-you-ai/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/info-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/salle-de-presse/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/en-ca/signa-hr-login/,https://contact.sigma-rh.com/l/994192/2022-08-24/r9h,"<iframe src=""https://contact.sigma-rh.com/l/994192/2022-08-24/r9h"" width=""100%"" height=""500px"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0"" id=""sigma-form""/>


"
https://www.sigma-rh.com/fr-ca/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-03/46l1b4"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/lp-intelligence-artificielle/,https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-10-07/46l7qc"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-18/46yd45"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-ia-rh-productivite/,https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-19/46ygzg"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-mid-market-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z5x7"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/blueprint-suites-rh-grandes-organisations-2024-2025/,https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt,"<iframe src=""https://contact.sigma-rh.com/l/994192/2024-11-29/46z6tt"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-ca/livre-blanc-ia-et-securite-rh/,https://contact.sigma-rh.com/l/994192/2025-03-04/47x1ln,"<iframe src=""https://contact.sigma-rh.com/l/994192/2025-03-04/47x1ln"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
https://www.sigma-rh.com/fr-fr/livre-blanc-ia-et-securite-rh/,https://contact.sigma-rh.com/l/994192/2025-03-04/47x18v,"<iframe src=""https://contact.sigma-rh.com/l/994192/2025-03-04/47x18v"" width=""100%"" height=""500"" type=""text/html"" frameborder=""0"" allowtransparency=""true"" style=""border: 0""/>
        "
